,GeneID,Length,EntrezGene,Symbol,RefSeq,logFC,logCPM,PValue
ENSRNOG00000001490,ENSRNOG00000001490.4,1134,58934,Pdcd2,NM_031638,-0.240853805851457,3.74190682674274,0.00130409519169325
ENSRNOG00000014434,ENSRNOG00000014434.7,6004,308215,Chd1,NM_001107465,0.282663541086131,6.25930660072638,3.4557204974049e-05
ENSRNOG00000048190,ENSRNOG00000048190.1,1311,NA,NA,NA,0.272597852251911,4.12857223089609,0.00117411538291336
ENSRNOG00000057242,ENSRNOG00000057242.1,107,NA,NA,NA,1.31370415074671,-1.33579327012684,0.0108610140279335
ENSRNOG00000012692,ENSRNOG00000012692.6,2166,308201,Riok2,NM_001009687,0.300595751413576,5.21878532234658,2.33131462499423e-06
ENSRNOG00000047387,ENSRNOG00000047387.2,2944,NA,NA,NA,-0.645579284359798,4.92844887501583,1.33310565929215e-09
ENSRNOG00000039076,ENSRNOG00000039076.3,1112,688452,Spaca6,NM_001135720,0.559058632003421,2.71691254150598,0.000353999922978939
ENSRNOG00000011234,ENSRNOG00000011234.3,984,NA,NA,NA,0.429406717949885,2.48885704064489,0.00224377452302419
ENSRNOG00000011282,ENSRNOG00000011282.6,2188,117281,Ppp2r1a,NM_057140,-0.168160271981002,6.89506402034738,0.0033047672876082
ENSRNOG00000059492,ENSRNOG00000059492.1,4405,100365363,Zfp160,XM_063277010,-0.184489905137898,4.96646335083587,0.00589544659598206
ENSRNOG00000052406,ENSRNOG00000052406.1,1905,NA,NA,NA,-0.220616755947034,3.2865655344751,0.0619984362430561
ENSRNOG00000051578,ENSRNOG00000051578.1,2070,308232,Zfp54,NM_001107467,-0.70856585457817,2.13805057293137,6.91657397998916e-07
ENSRNOG00000042347,ENSRNOG00000042347.3,1979,308236,Zfp53,NM_001107468,-0.293244719795831,2.03866030657677,0.0642106087689116
ENSRNOG00000042826,ENSRNOG00000042826.3,2610,361487,Zfp52,NM_001014158,-0.444232985151034,2.88834075645754,0.00159000993151498
ENSRNOG00000058436,ENSRNOG00000058436.1,3228,108348215,LOC108348215,XM_006228004,-0.689435394870206,-0.203088302552701,0.0301234476921126
ENSRNOG00000043341,ENSRNOG00000043341.3,2513,499056,Zfp51l1,NM_001401954,-0.388395852157441,2.50868845543748,0.00967516865919595
ENSRNOG00000042547,ENSRNOG00000042547.2,522,NA,NA,NA,-0.0945696795410925,4.88864244359591,0.551371759997729
ENSRNOG00000058030,ENSRNOG00000058030.1,2284,NA,NA,NA,-0.0709117675592066,3.64178852830366,0.482039339200212
ENSRNOG00000051570,ENSRNOG00000051570.1,2629,NA,NA,NA,0.201900497454713,4.50117379316044,0.0242349817895184
ENSRNOG00000047884,ENSRNOG00000047884.2,1876,NA,NA,NA,-0.315642582082505,2.81829952161491,0.0196014659895049
ENSRNOG00000026569,ENSRNOG00000026569.6,2698,NA,NA,NA,-0.56454041809159,3.35188894054313,1.60552000343056e-05
ENSRNOG00000028767,ENSRNOG00000028767.3,1320,682225,Zfp945l1,XM_017589909,0.565459360040944,1.58767801845238,0.00391272454439705
ENSRNOG00000051875,ENSRNOG00000051875.1,668,NA,NA,NA,0.262140253618064,-0.395640201588634,0.439333285468273
ENSRNOG00000061533,ENSRNOG00000061533.1,2175,100362641,Zfp945,XM_006228099,-0.730196605962027,2.66257012499059,6.52317089753527e-09
ENSRNOG00000059824,ENSRNOG00000059824.1,834,NA,NA,NA,-0.471676736932166,-0.0562976007697331,0.160596454957621
ENSRNOG00000011675,ENSRNOG00000011675.7,2846,690661,Zfp40,NM_001168642,-0.394765292025675,3.22146053662046,0.000704101005883057
ENSRNOG00000055843,ENSRNOG00000055843.1,1870,NA,NA,NA,0.313835762046741,3.82112852889612,0.000307433431514207
ENSRNOG00000058909,ENSRNOG00000058909.1,2350,103689992,Rps9,NM_001313935,-0.399894432511806,9.46128644555119,6.41407540407833e-12
ENSRNOG00000055179,ENSRNOG00000055179.1,939,NA,NA,NA,-0.070454239123669,5.6462590385608,0.384459090512276
ENSRNOG00000052600,ENSRNOG00000052600.1,2287,308309,Mboat7,NM_001134978,-0.764235025977141,4.48268832838028,1.35340086014766e-23
ENSRNOG00000059572,ENSRNOG00000059572.1,1344,292534,Tsen34,NM_001006968,-0.0801761005430886,5.8613685471968,0.289177382873432
ENSRNOG00000054459,ENSRNOG00000054459.1,1422,NA,NA,NA,-0.822292148982691,3.57916333559966,4.59259028592476e-18
ENSRNOG00000061893,ENSRNOG00000061893.1,1846,292535,Leng1,NM_001106218,-0.390595129834382,3.31060455468655,1.18756970169138e-05
ENSRNOG00000053234,ENSRNOG00000053234.1,2969,308311,Cnot3,NM_001107471,-0.56994635832579,5.39010675912984,1.41481896403149e-19
ENSRNOG00000061039,ENSRNOG00000061039.1,2404,292536,Prpf31,NM_001106219,-0.149670359208828,5.07925190480024,0.0243178802096699
ENSRNOG00000056098,ENSRNOG00000056098.1,1146,85423,Tfpt,NM_001398653,-0.281392790339346,3.80786614169901,0.00234696775421907
ENSRNOG00000060293,ENSRNOG00000060293.1,276,NA,NA,NA,-0.504480240690284,2.9286348972181,0.000647303177460882
ENSRNOG00000054371,ENSRNOG00000054371.1,3101,24681,Prkcg,NM_012628,0.148892753854454,1.08376695107872,0.453345758158254
ENSRNOG00000053450,ENSRNOG00000053450.1,2850,369016,Myadm,NM_183332,-0.861835183647144,7.45232818907682,1.0516743885304e-46
ENSRNOG00000054438,ENSRNOG00000054438.1,2488,292543,Slc7a3l1,NM_001025639,2.70696903220961,3.41589011777156,4.74492376953932e-137
ENSRNOG00000056036,ENSRNOG00000056036.1,2530,103691005,Zfp51,XM_017589926,-0.390576157468219,2.7280522960976,0.00279839973628908
ENSRNOG00000056327,ENSRNOG00000056327.1,2076,NA,NA,NA,0.610397118007735,0.418283108580759,0.0198517336027952
ENSRNOG00000027550,ENSRNOG00000027550.5,3603,361508,Mzf1,NM_001108470,-0.824813151254066,1.44444064443061,3.07814794276959e-06
ENSRNOG00000027514,ENSRNOG00000027514.6,1963,361509,Ube2m,NM_001108471,-0.565723074492775,5.89532845144978,4.06702852290815e-17
ENSRNOG00000043328,ENSRNOG00000043328.3,917,365191,Chmp2a,NM_001108906,-0.353999129822725,5.41906457467062,5.87964909375777e-08
ENSRNOG00000027487,ENSRNOG00000027487.2,2969,116698,Trim28,NM_053916,-0.00683642544913531,7.72133957018531,0.89699234919536
ENSRNOG00000027459,ENSRNOG00000027459.4,2197,308366,Zbtb45,NM_001107478,-0.392732641007643,3.03081498042307,0.00228842593481964
ENSRNOG00000060429,ENSRNOG00000060429.1,2476,102552463,Zfp446,NM_001427845,0.126662586638562,0.886506067509387,0.56776343821757
ENSRNOG00000019623,ENSRNOG00000019623.8,591,NA,NA,NA,-0.00620211401047438,-0.174325172970878,1
ENSRNOG00000027436,ENSRNOG00000027436.5,1746,365192,Zfp324,NM_001400923,-0.313681973540228,3.17726841256474,0.000603407712727221
ENSRNOG00000038445,ENSRNOG00000038445.3,2286,502300,Rnf225,NM_001109334,0.112632751316212,-0.838333293971195,0.788031953314758
ENSRNOG00000019453,ENSRNOG00000019453.7,765,25538,Rps5,NM_001105722,-0.216829720213857,7.96282712482384,0.0153641860363852
ENSRNOG00000031113,ENSRNOG00000031113.1,1488,102553002,Zscan22,NM_001408804,0.164214169737415,3.19468930993055,0.119472934716105
ENSRNOG00000031459,ENSRNOG00000031459.3,3253,120099766,Znf8,NM_001402794,-0.647698562810138,3.50193925349278,2.84166210976607e-11
ENSRNOG00000031328,ENSRNOG00000031328.3,2469,308362,Zfp110,NM_001024775,-0.214000015673913,5.17263414885774,0.000726781495375583
ENSRNOG00000045583,ENSRNOG00000045583.2,3939,NA,NA,NA,1.05594365350317,2.63077793518199,2.92140899404428e-17
ENSRNOG00000019376,ENSRNOG00000019376.5,8686,308361,Zfp329,NM_001107477,-0.522284670836544,2.91898721283296,2.01042761717767e-05
ENSRNOG00000019127,ENSRNOG00000019127.8,2451,292610,Zfp606,NM_001432048,-0.065060120694423,2.5524425186569,0.517281315973022
ENSRNOG00000055247,ENSRNOG00000055247.1,1338,NA,NA,NA,-0.125239663090447,7.69625828319327,0.147319752671665
ENSRNOG00000060288,ENSRNOG00000060288.1,1476,100365062,Eif3el1,XM_039100808,-0.131022894945849,7.89030709461089,0.14763123137176
ENSRNOG00000019082,ENSRNOG00000019082.5,4026,NA,NA,NA,1.06134548346541,3.99345813301892,5.90652430498232e-40
ENSRNOG00000046455,ENSRNOG00000046455.2,1846,102554457,Zik1,XM_039100336,0.319613084239663,3.81954352155452,0.000273470044497594
ENSRNOG00000055229,ENSRNOG00000055229.1,3285,171105,Lnpep,NM_001113403,-0.58251855896844,4.22686878856948,1.54896170964753e-05
ENSRNOG00000015271,ENSRNOG00000015271.7,4231,292548,Zfp418,NM_001191620,-0.0802354000115466,3.64469892604897,0.374564505814546
ENSRNOG00000050476,ENSRNOG00000050476.1,1518,NA,NA,NA,-0.0959567472506901,2.66388704111957,0.540914225823772
ENSRNOG00000015598,ENSRNOG00000015598.7,2061,308318,Zfp772,NM_001025677,-0.624454447163795,1.34066496445941,0.00261317688194766
ENSRNOG00000050407,ENSRNOG00000050407.2,2785,NA,NA,NA,-0.140629627623077,5.16057797546627,0.0336892213666674
ENSRNOG00000046153,ENSRNOG00000046153.1,1299,NA,NA,NA,0.500154135587302,2.61931556135275,0.000227296014507507
ENSRNOG00000022742,ENSRNOG00000022742.5,1975,308320,Zfp954,NM_001107472,-0.333467031257615,3.02156173075958,0.00126203961251895
ENSRNOG00000015825,ENSRNOG00000015825.7,1108,292554,Aurkc,NM_001308536,-0.0608583635093147,1.1237351272845,0.764074309146985
ENSRNOG00000015956,ENSRNOG00000015956.4,6322,361495,Usp29,NM_001108465,-0.0864019271224982,2.41574903524759,0.523295158021527
ENSRNOG00000014791,ENSRNOG00000014791.8,8435,103691034,Peg3,NM_001304816,-0.0934396230864516,8.42956736242131,0.138919088234536
ENSRNOG00000042777,ENSRNOG00000042777.3,2561,102548693,Zfp28,NM_001427739,-0.465928080135735,1.78557168846522,0.00337578551207042
ENSRNOG00000015322,ENSRNOG00000015322.8,1539,NA,NA,NA,-1.34462712514382,0.35087015705497,3.2376485737136e-08
ENSRNOG00000015517,ENSRNOG00000015517.7,4645,292569,Zfp444,NM_001169143,-0.491903716872355,5.10038378361599,1.22334667196081e-13
ENSRNOG00000015456,ENSRNOG00000015456.6,1893,365176,Zfp787,NM_001108904,-0.299035218275015,2.01715349252095,0.0784455364139341
ENSRNOG00000021996,ENSRNOG00000021996.6,3510,499069,Nlrp4,NM_001172164,-0.113594134108767,0.282603633968085,0.70702163658291
ENSRNOG00000053141,ENSRNOG00000053141.1,402,NA,NA,NA,0.233108304250475,-0.599465913599957,0.495882584222405
ENSRNOG00000032913,ENSRNOG00000032913.4,1179,751812,Rasl2-9,NM_001166675,-0.371308780125261,1.64371967808119,0.0277210314429906
ENSRNOG00000015753,ENSRNOG00000015753.6,2171,117277,Epn1,NM_057136,-0.606670756611045,5.39352480648675,3.9193456428117e-17
ENSRNOG00000015914,ENSRNOG00000015914.7,1704,308335,U2af2,NM_001427197,-0.158923351790887,6.35694211587005,0.00790850799857105
ENSRNOG00000015997,ENSRNOG00000015997.5,1020,499071,Ccdc106,NM_001400938,-0.710978364323705,2.39253536689332,1.16008227803858e-09
ENSRNOG00000016274,ENSRNOG00000016274.5,519,308336,Zfp580,NM_001317059,0.2083412299414,2.44132039742931,0.198743809927284
ENSRNOG00000016279,ENSRNOG00000016279.5,2364,308337,Zfp865,NM_001134544,-0.482057740334643,1.21793574083835,0.00410150208866738
ENSRNOG00000028628,ENSRNOG00000028628.5,3180,100911196,Znf865,NM_001401756,-0.132261053234237,3.6961148585959,0.235819521101989
ENSRNOG00000016565,ENSRNOG00000016565.6,1049,365179,Zfp524,NM_001108905,-0.447530551504244,1.94885260841302,0.0101606296133522
ENSRNOG00000016574,ENSRNOG00000016574.6,3091,292584,Fiz1,NM_001106223,-0.0940642216381523,4.12203341009121,0.262309235814491
ENSRNOG00000016608,ENSRNOG00000016608.4,2143,308339,Zfp579,NM_001126276,0.0955523834560942,2.32211936151144,0.548737807126106
ENSRNOG00000016687,ENSRNOG00000016687.5,4495,308341,Ssc5d,NM_001134545,-1.21018807765153,6.53869460821932,2.74298803960456e-51
ENSRNOG00000042414,ENSRNOG00000042414.1,1519,NA,NA,NA,-0.565884477229596,1.24061720565773,0.000641853847902631
ENSRNOG00000038622,ENSRNOG00000038622.3,3057,100359484,Zfp628,NM_001401702,-0.199644853946649,2.82462059714116,0.149446304811981
ENSRNOG00000050348,ENSRNOG00000050348.2,923,684270,Isoc2a,NM_001409142,0.400217092817637,1.28356938720987,0.0144782923796446
ENSRNOG00000016829,ENSRNOG00000016829.3,1044,361501,Isoc2b,NM_001008367,-0.243592586696105,1.73133428052937,0.152347303858161
ENSRNOG00000016930,ENSRNOG00000016930.5,946,292588,Ube2s,NM_001106224,0.203636919390342,6.54996354062469,0.00336054442273358
ENSRNOG00000017127,ENSRNOG00000017127.6,1531,64638,Rpl28,NM_022697,-0.470356663599223,8.43184938219063,1.76651990571414e-14
ENSRNOG00000017306,ENSRNOG00000017306.5,531,NA,NA,NA,-0.952980682251561,2.50403057679066,2.44907266311753e-12
ENSRNOG00000042528,ENSRNOG00000042528.2,970,691446,Tmem190,NM_001432650,-0.832384087700242,0.393891902061755,0.000240620230691328
ENSRNOG00000017386,ENSRNOG00000017386.6,1691,171040,Il11,NM_133519,-0.312050864347486,-0.169913832662784,0.369405990633214
ENSRNOG00000017508,ENSRNOG00000017508.5,2411,308345,Kmt5c,NM_001107475,-0.130656842151033,2.0372378386675,0.505438572433106
ENSRNOG00000028273,ENSRNOG00000028273.4,1923,308346,Tmem150b,NM_001107476,0.847022137469316,0.94765429062833,0.000118482650722848
ENSRNOG00000017673,ENSRNOG00000017673.7,2563,499073,Brsk1,NM_001127337,0.606600844567731,3.43974864445896,1.11544736484169e-07
ENSRNOG00000017795,ENSRNOG00000017795.5,1440,246146,Hspbp1,NM_139261,-0.215393734076623,5.10570480353531,0.00324481038280473
ENSRNOG00000018090,ENSRNOG00000018090.6,5100,361502,Ppp6r1,NM_001135849,-0.438402040948661,5.99233373904051,1.56599055589124e-11
ENSRNOG00000018217,ENSRNOG00000018217.4,1820,54309,Syt5,NM_019350,0.202427213482272,1.99428640886011,0.101629047034104
ENSRNOG00000038600,ENSRNOG00000038600.4,2370,100359753,Dnaaf3,NM_001271115,-0.51843468175909,0.463685038649681,0.0452139732353973
ENSRNOG00000018250,ENSRNOG00000018250.5,802,29248,Tnni3,NM_017144,-0.556523854150206,-0.794797613630447,0.197431222478664
ENSRNOG00000053828,ENSRNOG00000053828.1,2910,499076,Ppp1r12c,NM_001191946,0.059148139908514,5.36252016418991,0.463163565686123
ENSRNOG00000027942,ENSRNOG00000027942.4,3828,361503,Eps8l1,NM_001108467,1.95532460365052,-1.39194559357618,0.000968952042089094
ENSRNOG00000027919,ENSRNOG00000027919.5,3162,361504,Rdh13,NM_001108468,0.117957598273156,2.37359349530616,0.38424429143767
ENSRNOG00000018616,ENSRNOG00000018616.7,525,NA,NA,NA,-0.709375619286083,3.51732389008472,2.89659412338241e-13
ENSRNOG00000018621,ENSRNOG00000018621.4,1458,NA,NA,NA,-0.282369192404871,1.29707628295482,0.188386923702567
ENSRNOG00000018642,ENSRNOG00000018642.7,5708,361506,Leng8,NM_001037790,-0.00505218351516,5.32781561541206,0.95894028404618
ENSRNOG00000032699,ENSRNOG00000032699.5,3076,292597,Ttyh1,NM_001106225,-0.356346717908233,-0.955586998321892,0.346453312476119
ENSRNOG00000048095,ENSRNOG00000048095.2,1443,NA,NA,NA,-0.0612383652212132,4.4952839897315,0.35463715343682
ENSRNOG00000047206,ENSRNOG00000047206.1,2499,NA,NA,NA,0.604575283493571,4.56928535914084,3.83270634694681e-16
ENSRNOG00000014186,ENSRNOG00000014186.6,2565,308381,Zswim9,NM_001432222,-0.641948500321806,1.31609059407902,0.00021974617205065
ENSRNOG00000014193,ENSRNOG00000014193.6,3053,81513,Lig1,NM_001024268,0.507279740392887,6.32150077070663,1.12159097987433e-14
ENSRNOG00000056331,ENSRNOG00000056331.1,5133,NA,NA,NA,0.974076657758188,-0.523244361684323,0.0148885881482672
ENSRNOG00000061661,ENSRNOG00000061661.1,811,NA,NA,NA,0.377605334995952,1.6393531993664,0.0132294994576432
ENSRNOG00000047986,ENSRNOG00000047986.2,3707,24902,Sult2a6,NM_012695,1.08513337251413,4.30865889107365,1.44351572391355e-44
ENSRNOG00000048028,ENSRNOG00000048028.2,2010,NA,NA,NA,-0.576772087927515,5.32816816103334,1.70302401246066e-17
ENSRNOG00000022227,ENSRNOG00000022227.4,285,NA,NA,NA,0.582189672378565,3.41550796972063,4.14034478157153e-10
ENSRNOG00000013548,ENSRNOG00000013548.7,267,NA,NA,NA,0.183229778542939,3.42160359374113,0.110587280209577
ENSRNOG00000033146,ENSRNOG00000033146.4,456,100360843,Rps19l3,XM_002728672,0.220938765467119,6.76520421654936,0.0939438059474353
ENSRNOG00000051483,ENSRNOG00000051483.1,673,NA,NA,NA,0.195179757430435,4.1925890933167,0.0255262406210876
ENSRNOG00000028449,ENSRNOG00000028449.4,689,103692519,LOC103692519,XM_039111575,-0.277094602943518,8.38933577389417,0.000998932411363156
ENSRNOG00000013023,ENSRNOG00000013023.5,1705,292624,Nop53,NM_207591,-0.153943494155432,5.70755885343284,0.0134484536485466
ENSRNOG00000011346,ENSRNOG00000011346.5,2027,361512,Ehd2,NM_001024897,-0.726074197176519,7.28123510922975,2.10184296268493e-30
ENSRNOG00000011262,ENSRNOG00000011262.6,5516,292622,Bicra,NM_001106226,0.280548868163086,5.31343728166798,8.2003245802946e-05
ENSRNOG00000001494,ENSRNOG00000001494.6,1537,140673,Napa,NM_080585,0.0541259390104385,5.90288696223218,0.446428810195236
ENSRNOG00000001493,ENSRNOG00000001493.6,1903,NA,NA,NA,-0.296929964674576,2.77141443154791,0.011650449378223
ENSRNOG00000021390,ENSRNOG00000021390.7,1967,361514,Meis3,NM_001108472,-0.196923476272052,3.20974775089707,0.0922466234343605
ENSRNOG00000047575,ENSRNOG00000047575.2,3895,684903,Dhx34,NM_001271452,0.1836388833791,2.25556451444049,0.226977563044998
ENSRNOG00000060587,ENSRNOG00000060587.1,1279,NA,NA,NA,0.721305146568783,4.39562790345407,3.04341942496319e-12
ENSRNOG00000049661,ENSRNOG00000049661.2,1484,NA,NA,NA,0.060564027752773,1.96749818266305,0.749383692674051
ENSRNOG00000048848,ENSRNOG00000048848.2,1761,684934,Ccdc9,NM_001401581,0.24579045647201,4.14015429164199,0.0219439714876992
ENSRNOG00000015128,ENSRNOG00000015128.6,1937,308384,Sae1,NM_001012063,-0.0460686426537907,6.58005847259452,0.396753928036961
ENSRNOG00000015229,ENSRNOG00000015229.8,5819,678741,Zc3h4,NM_001427315,0.018134237408095,5.95406337759375,0.7729461021001
ENSRNOG00000015304,ENSRNOG00000015304.5,819,292654,Tmem160,NM_001106227,0.343645581206595,3.85756522290326,0.0010292854139556
ENSRNOG00000015376,ENSRNOG00000015376.4,1965,308387,Npas1,NM_001107479,0.891204181358864,-0.750538272294408,0.0293406852146902
ENSRNOG00000015852,ENSRNOG00000015852.4,8364,306400,Arhgap35,NM_001271132,0.193541562123502,7.21966600630378,0.000348824701044211
ENSRNOG00000038205,ENSRNOG00000038205.3,207,NA,NA,NA,-0.327126146458021,3.51426802082621,0.00210882818235848
ENSRNOG00000015865,ENSRNOG00000015865.5,913,65046,Ap2s1,NM_022952,-0.670256980615981,5.39769774210311,9.34158152748195e-18
ENSRNOG00000015948,ENSRNOG00000015948.8,2753,292657,Slc1a5,NM_175758,0.0394345360214033,6.26746956018798,0.465112515117592
ENSRNOG00000016055,ENSRNOG00000016055.4,2832,308390,Fkrp,NM_001025678,-0.439575414035182,3.73261827822145,3.52601328497171e-07
ENSRNOG00000016145,ENSRNOG00000016145.6,4192,308392,Strn4,NM_001107480,0.248970814927633,5.37973687265983,0.0008136033031272
ENSRNOG00000016434,ENSRNOG00000016434.5,3152,292658,Prkd2,NM_001013895,-0.461034823840873,2.651508266996,0.000114260264852092
ENSRNOG00000052256,ENSRNOG00000052256.1,2803,499088,Dact3,NM_001191947,-0.946758526093951,4.52406026409538,1.99094086050232e-30
ENSRNOG00000016701,ENSRNOG00000016701.7,1105,245986,Gng8,NM_139185,-1.93709403496557,3.10589806014065,5.32068328144357e-55
ENSRNOG00000016770,ENSRNOG00000016770.5,1112,24244,Calm3,NM_012518,-0.469812623901669,7.1740604673098,2.22982480870331e-11
ENSRNOG00000016863,ENSRNOG00000016863.4,2575,308393,Pnma8b,NM_001107481,-0.149153840488469,1.09507681418694,0.438269352191601
ENSRNOG00000027936,ENSRNOG00000027936.5,3299,494320,Ccdc8,NM_001009533,-0.306371593483392,6.25882820447172,1.60503640680027e-08
ENSRNOG00000016907,ENSRNOG00000016907.5,2054,65179,Ppp5c,NM_031729,-0.0639648400169669,5.51836592513373,0.284481910723085
ENSRNOG00000026891,ENSRNOG00000026891.5,498,NA,NA,NA,-0.67261743499233,6.75580707009725,1.89374709241082e-20
ENSRNOG00000057645,ENSRNOG00000057645.1,1199,365212,Micb,NM_001017468,0.389963119121123,0.865357098661015,0.105463423879493
ENSRNOG00000013767,ENSRNOG00000013767.6,3182,292680,Ccdc61,NM_001106229,-0.426453492432907,2.99943585086601,0.0017106701511108
ENSRNOG00000014132,ENSRNOG00000014132.5,4188,499090,Mypop,NM_001109139,-0.503491552332767,2.75751113383715,0.000143025157216606
ENSRNOG00000014252,ENSRNOG00000014252.4,2702,308404,Irf2bp1,NM_001107483,0.303360172926272,4.65458637181704,3.90033008201679e-05
ENSRNOG00000014353,ENSRNOG00000014353.7,4133,292683,Sympk,NM_001415786,-0.643271377135496,4.83328641028822,1.02129250334927e-17
ENSRNOG00000014984,ENSRNOG00000014984.7,2325,680252,Dmwd,NM_001401247,-0.0655596063602384,4.31472665362058,0.47354363985906
ENSRNOG00000015085,ENSRNOG00000015085.8,2777,308405,Dmpk,NM_001107484,-1.6364606426512,6.31532198088649,4.81924711091447e-71
ENSRNOG00000060146,ENSRNOG00000060146.1,2163,308406,Six5,NM_001107485,-0.268107192841125,3.12822329585462,0.0228936395366321
ENSRNOG00000008815,ENSRNOG00000008815.4,2922,292686,Fbxo46,NM_001025642,-0.317924532869334,3.4369775716516,0.0019726997704864
ENSRNOG00000015413,ENSRNOG00000015413.5,2166,292687,Qpctl,NM_001106230,-0.559629997413067,3.1147961369092,3.2705355369677e-06
ENSRNOG00000015844,ENSRNOG00000015844.4,929,680309,Snrpd2,NM_001109399,-0.240841094206653,5.58897071187183,0.00426788841414023
ENSRNOG00000015860,ENSRNOG00000015860.4,2701,25024,Gipr,NM_012714,-0.528166230333114,-1.01296445546206,0.200311939257318
ENSRNOG00000030127,ENSRNOG00000030127.5,2744,192360,Eml2,NM_001414650,0.142004824358448,3.16884073495607,0.196148171641378
ENSRNOG00000025890,ENSRNOG00000025890.6,2075,NA,NA,NA,-0.182587549773379,4.23000623754431,0.0130512638471515
ENSRNOG00000016367,ENSRNOG00000016367.7,2106,361517,Vasp,NM_001108475,-0.775362769081938,6.81882443642334,3.76679105904997e-40
